essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,imbgeco,imueclt,imwbcnt,
9,47693,GB,,,,,,0,0,0,
9,47716,GB,,,,,,10,10,5,
9,47720,GB,,,,,,6,5,5,
9,47761,GB,,,,,,8,10,8,
9,47822,GB,,,,,,5,7,5,
9,47879,GB,,,,,,5,9,6,
9,47889,GB,,,,,,8,8,8,
9,47893,GB,,,,,,5,5,5,
9,47895,GB,,,,,,88,9,6,
9,47900,GB,,,,,,3,6,9,
9,47907,GB,,,,,,2,5,1,
9,47986,GB,,,,,,7,6,5,
9,48009,GB,,,,,,7,6,7,
9,48015,GB,,,,,,4,5,5,
9,48051,GB,,,,,,3,5,2,
9,48099,GB,,,,,,10,10,8,
9,48106,GB,,,,,,5,8,7,
9,48159,GB,,,,,,1,5,2,
9,48166,GB,,,,,,7,7,7,
9,48199,GB,,,,,,8,7,7,
9,48202,GB,,,,,,8,7,7,
9,48246,GB,,,,,,5,10,10,
9,48259,GB,,,,,,8,7,6,
9,48264,GB,,,,,,7,7,7,
9,48351,GB,,,,,,8,7,5,
9,48356,GB,,,,,,5,4,4,
9,48383,GB,,,,,,4,5,5,
9,48400,GB,,,,,,6,7,3,
9,48493,GB,,,,,,8,6,7,
9,48499,GB,,,,,,8,9,9,
9,48504,GB,,,,,,6,7,7,
9,48529,GB,,,,,,5,5,5,
9,48552,GB,,,,,,4,6,5,
9,48560,GB,,,,,,8,9,8,
9,48591,GB,,,,,,8,6,6,
9,48626,GB,,,,,,8,5,7,
9,36,HU,,,6,,,77,77,77,
9,84,HU,,,77,,,3,3,3,
9,126,HU,,,3,,,2,10,88,
9,153,HU,,,7,,,1,4,4,
9,165,HU,,,3,,,2,3,2,
9,167,HU,,,7,,,10,10,9,
9,169,HU,,,5,,,2,2,3,
9,173,HU,,,3,,,0,0,0,
9,179,HU,,,3,,,8,1,3,
9,330,HU,,,3,,,8,8,8,
9,384,HU,,,77,,,2,2,2,
9,414,HU,,,66,,,2,3,4,
9,425,HU,,,66,,,6,6,5,
9,441,HU,,,6,,,77,77,77,
9,481,HU,,,66,,,1,2,2,
9,559,HU,,,3,,,6,6,4,
9,606,HU,,,66,,,7,8,6,
9,619,HU,,,66,,,5,5,5,
9,624,HU,,,1,,,5,5,3,
9,641,HU,,,3,,,88,6,5,
9,672,HU,,,77,,,8,6,6,
9,708,HU,,,3,,,3,1,4,
9,729,HU,,,66,,,5,5,88,
9,734,HU,,,4,,,4,2,5,
9,736,HU,,,77,,,1,0,0,
9,917,HU,,,6,,,4,4,6,
9,918,HU,,,66,,,3,4,2,
9,964,HU,,,3,,,6,5,5,
9,1038,HU,,,3,,,3,3,5,
9,1120,HU,,,66,,,2,3,2,
9,1123,HU,,,7,,,6,5,6,
9,1125,HU,,,66,,,77,77,88,
9,1149,HU,,,66,,,2,0,2,
9,1229,HU,,,4,,,4,4,5,
9,1244,HU,,,7,,,6,7,6,
9,1324,HU,,,3,,,4,5,5,
9,1329,HU,,,66,,,3,5,3,
9,1347,HU,,,4,,,5,6,5,
9,1356,HU,,,66,,,4,4,88,
9,1427,HU,,,6,,,5,8,4,
9,1482,HU,,,77,,,7,7,6,
9,1523,HU,,,3,,,3,2,4,
9,1563,HU,,,3,,,3,5,88,
9,1657,HU,,,1,,,4,4,5,
9,1709,HU,,,77,,,4,5,5,
9,1725,HU,,,66,,,6,4,6,
9,1754,HU,,,66,,,0,0,0,
9,1775,HU,,,4,,,0,0,2,
9,1791,HU,,,66,,,7,7,7,
9,1805,HU,,,7,,,2,2,2,
9,1841,HU,,,66,,,1,3,2,
9,1876,HU,,,66,,,1,1,2,
9,1878,HU,,,3,,,2,1,2,
9,1882,HU,,,6,,,77,77,77,
9,1899,HU,,,66,,,8,9,8,
9,1902,HU,,,66,,,1,1,5,
9,1918,HU,,,5,,,1,0,2,
9,1929,HU,,,7,,,8,6,5,
9,1939,HU,,,3,,,2,3,3,
9,1996,HU,,,7,,,5,4,4,
9,2024,HU,,,7,,,88,88,88,
9,2051,HU,,,4,,,3,4,4,
9,2060,HU,,,5,,,4,5,3,
9,2087,HU,,,3,,,88,2,5,
9,2093,HU,,,6,,,2,3,3,
9,2178,HU,,,3,,,3,4,5,
9,2213,HU,,,66,,,0,0,2,
9,2293,HU,,,1,,,0,0,0,
9,2345,HU,,,3,,,3,1,5,
9,2370,HU,,,66,,,8,10,8,
9,2381,HU,,,66,,,1,3,2,
9,2388,HU,,,3,,,8,6,5,
9,2426,HU,,,66,,,0,0,4,
9,2467,HU,,,1,,,4,3,5,
9,2486,HU,,,3,,,6,7,6,
9,2512,HU,,,3,,,4,5,5,
9,2556,HU,,,66,,,1,1,1,
9,2568,HU,,,66,,,9,9,6,
9,2569,HU,,,3,,,0,5,7,
9,2576,HU,,,3,,,0,0,5,
9,2582,HU,,,3,,,6,7,4,
9,2699,HU,,,77,,,7,7,7,
9,2727,HU,,,3,,,3,3,3,
9,2737,HU,,,3,,,4,6,3,
9,2778,HU,,,10,,,5,5,5,
9,2779,HU,,,4,,,77,77,2,
9,2789,HU,,,3,,,0,0,0,
9,2813,HU,,,66,,,3,3,3,
9,2834,HU,,,77,,,3,2,5,
9,2863,HU,,,7,,,9,9,9,
9,2878,HU,,,66,,,2,4,4,
9,2923,HU,,,3,,,2,3,5,
9,2936,HU,,,1,,,0,0,2,
9,2942,HU,,,66,,,88,88,88,
9,2951,HU,,,3,,,4,5,4,
9,3017,HU,,,66,,,7,8,5,
9,3037,HU,,,2,,,5,4,5,
9,3061,HU,,,77,,,4,0,0,
9,3097,HU,,,66,,,5,5,5,
9,3107,HU,,,3,,,2,1,5,
9,3176,HU,,,66,,,3,4,3,
9,3195,HU,,,7,,,5,5,5,
9,3201,HU,,,66,,,4,5,6,
9,3220,HU,,,66,,,5,3,3,
9,3270,HU,,,66,,,88,3,4,
9,3278,HU,,,3,,,4,2,2,
9,3280,HU,,,3,,,3,2,5,
9,3337,HU,,,77,,,5,88,88,
9,3354,HU,,,7,,,4,5,5,
9,3420,HU,,,3,,,1,2,5,
9,3557,HU,,,3,,,0,0,0,
9,3608,HU,,,3,,,4,2,4,
9,3616,HU,,,66,,,2,3,3,
9,3637,HU,,,3,,,4,4,4,
9,3645,HU,,,4,,,3,3,3,
9,3648,HU,,,3,,,2,2,2,
9,3653,HU,,,66,,,2,1,2,
9,3657,HU,,,1,,,0,0,0,
9,3760,HU,,,3,,,6,3,3,
9,3877,HU,,,66,,,3,4,6,
9,3884,HU,,,66,,,5,3,88,
9,3893,HU,,,77,,,88,88,88,
9,3927,HU,,,66,,,5,5,5,
9,3931,HU,,,3,,,0,0,1,
9,3937,HU,,,3,,,5,6,7,
9,3948,HU,,,66,,,1,0,2,
9,3955,HU,,,7,,,6,6,6,
9,3959,HU,,,3,,,6,5,5,
9,3986,HU,,,66,,,5,4,4,
9,4067,HU,,,5,,,7,7,6,
9,4087,HU,,,7,,,2,3,2,
9,4117,HU,,,3,,,4,5,2,
9,4125,HU,,,7,,,4,6,6,
9,4199,HU,,,3,,,1,1,1,
9,4323,HU,,,6,,,5,6,5,
9,4325,HU,,,66,,,1,3,3,
9,4337,HU,,,7,,,5,5,6,
9,4385,HU,,,1,,,6,6,5,
9,4431,HU,,,66,,,2,2,4,
9,4434,HU,,,10,,,5,5,88,
9,4444,HU,,,77,,,3,5,2,
9,4475,HU,,,3,,,3,3,3,
9,4482,HU,,,77,,,1,2,5,
9,4502,HU,,,77,,,4,10,5,
9,4536,HU,,,66,,,3,5,4,
9,4539,HU,,,66,,,1,3,0,
9,4565,HU,,,77,,,9,6,9,
9,4607,HU,,,3,,,2,1,2,
9,4616,HU,,,77,,,0,0,0,
9,4637,HU,,,77,,,5,5,5,
9,4699,HU,,,66,,,0,0,0,
9,4753,HU,,,3,,,7,4,6,
9,4773,HU,,,66,,,88,88,88,
9,4790,HU,,,6,,,5,5,4,
9,4817,HU,,,6,,,5,5,5,
9,4841,HU,,,3,,,5,5,5,
9,4880,HU,,,66,,,4,6,5,
9,4899,HU,,,66,,,10,10,10,
9,4901,HU,,,3,,,3,5,2,
9,4941,HU,,,3,,,88,2,88,
9,4964,HU,,,3,,,2,4,4,
9,5045,HU,,,66,,,4,6,5,
9,5054,HU,,,3,,,0,0,2,
9,5096,HU,,,77,,,4,4,5,
9,5110,HU,,,77,,,3,7,5,
9,5114,HU,,,66,,,8,9,7,
9,5116,HU,,,5,,,6,7,6,
9,5127,HU,,,3,,,3,2,2,
9,5129,HU,,,3,,,0,3,2,
9,5159,HU,,,3,,,3,2,3,
9,5170,HU,,,66,,,8,5,7,
9,5203,HU,,,66,,,5,5,5,
9,5209,HU,,,7,,,6,6,6,
9,5225,HU,,,77,,,4,8,3,
9,5251,HU,,,66,,,2,2,2,
9,5257,HU,,,2,,,88,88,5,
9,5288,HU,,,66,,,5,5,5,
9,5304,HU,,,66,,,2,2,2,
9,5364,HU,,,3,,,3,1,2,
9,5390,HU,,,77,,,3,4,4,
9,5392,HU,,,4,,,6,6,5,
9,5445,HU,,,6,,,3,4,3,
9,5458,HU,,,66,,,7,8,8,
9,5470,HU,,,66,,,88,88,88,
9,5487,HU,,,3,,,1,1,2,
9,5567,HU,,,66,,,5,1,4,
9,5582,HU,,,3,,,5,5,5,
9,5588,HU,,,66,,,2,1,1,
9,5634,HU,,,77,,,4,6,6,
9,5675,HU,,,66,,,5,7,5,
9,5750,HU,,,77,,,0,2,0,
9,5765,HU,,,77,,,6,6,6,
9,5798,HU,,,3,,,7,7,7,
9,5825,HU,,,66,,,4,2,3,
9,5839,HU,,,77,,,4,2,2,
9,5850,HU,,,66,,,2,3,3,
9,5860,HU,,,3,,,2,0,2,
9,5877,HU,,,66,,,3,7,5,
9,5880,HU,,,77,,,5,5,6,
9,5882,HU,,,77,,,4,2,4,
9,5892,HU,,,3,,,0,0,0,
9,5921,HU,,,4,,,3,3,4,
9,5942,HU,,,3,,,5,6,5,
9,5968,HU,,,66,,,3,2,2,
9,5992,HU,,,66,,,3,3,4,
9,6010,HU,,,3,,,0,0,0,
9,6030,HU,,,3,,,3,4,4,
9,6052,HU,,,55,,,10,6,2,
9,6057,HU,,,77,,,7,7,6,
9,6061,HU,,,3,,,6,3,3,
9,6077,HU,,,66,,,5,7,3,
9,6088,HU,,,66,,,6,6,8,
9,6089,HU,,,77,,,4,4,4,
9,6090,HU,,,77,,,2,4,6,
9,6096,HU,,,66,,,88,88,88,
9,6129,HU,,,66,,,4,4,5,
9,6173,HU,,,3,,,5,0,1,
9,6181,HU,,,77,,,7,5,6,
9,6277,HU,,,66,,,88,5,5,
9,6320,HU,,,4,,,8,9,6,
9,6329,HU,,,3,,,4,4,6,
9,6367,HU,,,77,,,0,10,5,
9,6424,HU,,,3,,,6,3,6,
9,6440,HU,,,3,,,3,3,3,
9,6471,HU,,,3,,,5,5,5,
9,6500,HU,,,7,,,4,4,4,
9,6612,HU,,,1,,,3,0,0,
9,6669,HU,,,77,,,0,0,0,
9,6705,HU,,,77,,,88,88,88,
9,6706,HU,,,77,,,1,1,2,
9,6720,HU,,,3,,,3,5,5,
9,6723,HU,,,3,,,6,6,6,
9,6731,HU,,,66,,,0,0,1,
9,6742,HU,,,3,,,6,4,6,
9,6792,HU,,,66,,,1,1,2,
9,6867,HU,,,66,,,5,5,2,
9,6875,HU,,,7,,,8,6,8,
9,6890,HU,,,3,,,7,7,7,
9,6897,HU,,,66,,,3,5,6,
9,6911,HU,,,4,,,4,3,4,
9,6915,HU,,,66,,,0,0,1,
9,7005,HU,,,6,,,0,0,0,
9,7013,HU,,,66,,,5,5,1,
9,7027,HU,,,66,,,2,3,3,
9,7042,HU,,,3,,,5,5,5,
9,7050,HU,,,4,,,9,8,9,
9,7063,HU,,,66,,,5,5,5,
9,7114,HU,,,3,,,8,8,5,
9,7153,HU,,,3,,,5,1,4,
9,7157,HU,,,3,,,1,0,0,
9,7199,HU,,,66,,,0,0,3,
9,7217,HU,,,3,,,4,5,4,
9,7250,HU,,,4,,,2,2,2,
9,7273,HU,,,4,,,88,88,88,
9,7317,HU,,,88,,,2,1,1,
9,7354,HU,,,3,,,4,5,5,
9,7363,HU,,,66,,,3,5,4,
9,7375,HU,,,3,,,2,0,0,
9,7387,HU,,,3,,,3,3,3,
9,7401,HU,,,3,,,7,5,5,
9,7414,HU,,,6,,,77,77,77,
9,7496,HU,,,66,,,88,88,88,
9,7519,HU,,,66,,,6,8,6,
9,7554,HU,,,7,,,7,7,8,
9,7566,HU,,,3,,,6,4,5,
9,7608,HU,,,77,,,3,88,5,
9,7662,HU,,,66,,,77,77,77,
9,7752,HU,,,66,,,10,9,8,
9,7768,HU,,,4,,,0,0,0,
9,7774,HU,,,66,,,3,4,5,
9,7815,HU,,,66,,,88,88,77,
9,7838,HU,,,66,,,0,5,4,
9,7883,HU,,,3,,,5,3,4,
9,7997,HU,,,3,,,5,5,5,
9,7999,HU,,,3,,,3,3,4,
9,8020,HU,,,66,,,2,3,1,
9,8040,HU,,,66,,,88,3,3,
9,8073,HU,,,3,,,0,0,0,
9,8103,HU,,,5,,,2,3,3,
9,8128,HU,,,4,,,4,6,4,
9,8152,HU,,,3,,,4,6,6,
9,8194,HU,,,3,,,8,8,8,
9,8197,HU,,,1,,,3,3,4,
9,8210,HU,,,4,,,1,2,1,
9,8305,HU,,,7,,,2,1,88,
9,8312,HU,,,4,,,8,7,8,
9,8345,HU,,,3,,,0,0,0,
9,8350,HU,,,1,,,3,3,4,
9,8351,HU,,,3,,,4,6,7,
9,8396,HU,,,3,,,2,1,2,
9,8450,HU,,,3,,,5,5,5,
9,8459,HU,,,3,,,4,0,4,
9,8481,HU,,,77,,,88,77,77,
9,8486,HU,,,11,,,5,5,5,
9,8493,HU,,,3,,,2,5,5,
9,8496,HU,,,3,,,6,6,6,
9,8513,HU,,,7,,,6,2,5,
9,8533,HU,,,66,,,4,3,3,
9,8535,HU,,,10,,,4,4,5,
9,8562,HU,,,66,,,77,77,77,
9,8599,HU,,,66,,,3,3,4,
9,8626,HU,,,3,,,2,6,88,
9,8669,HU,,,66,,,1,2,2,
9,8690,HU,,,1,,,4,6,6,
9,8697,HU,,,66,,,0,0,88,
9,8710,HU,,,3,,,4,3,4,
9,8715,HU,,,3,,,0,88,3,
9,8744,HU,,,3,,,1,3,3,
9,8745,HU,,,3,,,3,6,5,
9,8765,HU,,,7,,,5,6,6,
9,8779,HU,,,66,,,3,7,4,
9,8816,HU,,,5,,,0,88,0,
9,8835,HU,,,66,,,5,88,5,
9,8846,HU,,,66,,,0,0,0,
9,8881,HU,,,3,,,5,3,4,
9,8933,HU,,,6,,,0,0,0,
9,8937,HU,,,66,,,5,3,88,
9,8955,HU,,,66,,,88,88,88,
9,8975,HU,,,77,,,0,0,0,
9,8987,HU,,,66,,,2,6,5,
9,8989,HU,,,4,,,5,5,5,
9,9027,HU,,,66,,,88,88,88,
9,9031,HU,,,66,,,3,2,2,
9,9035,HU,,,66,,,0,0,88,
9,9037,HU,,,3,,,1,1,5,
9,9075,HU,,,66,,,7,10,5,
9,9077,HU,,,3,,,5,5,5,
9,9088,HU,,,66,,,0,0,0,
9,9145,HU,,,77,,,4,5,88,
9,9175,HU,,,3,,,6,8,5,
9,9176,HU,,,77,,,0,0,0,
9,9194,HU,,,66,,,5,4,0,
9,9201,HU,,,77,,,5,4,5,
9,9211,HU,,,3,,,4,5,4,
9,9252,HU,,,77,,,8,6,7,
9,9269,HU,,,6,,,2,2,3,
9,9307,HU,,,66,,,1,2,2,
9,9335,HU,,,66,,,3,3,2,
9,9339,HU,,,3,,,0,0,2,
9,9340,HU,,,5,,,0,0,0,
9,9360,HU,,,4,,,1,1,1,
9,9374,HU,,,66,,,0,10,7,
9,9381,HU,,,3,,,1,2,3,
9,9397,HU,,,3,,,3,2,3,
9,9407,HU,,,66,,,4,7,6,
9,9441,HU,,,3,,,88,4,3,
9,9505,HU,,,4,,,4,5,8,
9,9551,HU,,,3,,,2,4,3,
9,9587,HU,,,7,,,6,6,4,
9,9598,HU,,,3,,,3,3,3,
9,9647,HU,,,3,,,2,0,2,
9,9654,HU,,,4,,,5,2,5,
9,9691,HU,,,3,,,0,0,0,
9,9747,HU,,,66,,,2,2,5,
9,9800,HU,,,77,,,5,4,5,
9,9928,HU,,,3,,,1,1,2,
9,9939,HU,,,3,,,2,4,4,
9,10003,HU,,,7,,,2,2,3,
9,10071,HU,,,66,,,4,4,6,
9,10078,HU,,,1,,,0,77,0,
9,10094,HU,,,3,,,5,5,5,
9,10125,HU,,,6,,,4,3,3,
9,10181,HU,,,88,,,4,7,8,
9,10194,HU,,,66,,,6,5,5,
9,10209,HU,,,3,,,3,3,2,
9,10215,HU,,,3,,,1,2,1,
9,10232,HU,,,77,,,7,7,7,
9,10293,HU,,,9,,,5,6,6,
9,10319,HU,,,1,,,3,3,88,
9,10357,HU,,,66,,,5,5,5,
9,10367,HU,,,4,,,2,3,3,
9,10394,HU,,,3,,,4,5,6,
9,10480,HU,,,66,,,0,0,0,
9,10481,HU,,,77,,,5,5,4,
9,10502,HU,,,3,,,3,3,3,
9,10543,HU,,,77,,,5,5,5,
9,10557,HU,,,3,,,6,6,6,
9,10638,HU,,,66,,,1,1,1,
9,10727,HU,,,4,,,6,4,5,
9,10747,HU,,,66,,,1,2,3,
9,10839,HU,,,66,,,88,3,88,
9,10851,HU,,,66,,,3,3,4,
9,10858,HU,,,77,,,5,6,1,
9,10886,HU,,,77,,,5,2,5,
9,10926,HU,,,3,,,2,3,4,
9,10950,HU,,,3,,,4,4,3,
9,10952,HU,,,3,,,3,5,6,
9,11102,HU,,,77,,,4,3,4,
9,11132,HU,,,66,,,5,5,5,
9,11242,HU,,,1,,,0,0,0,
9,11263,HU,,,66,,,5,5,5,
9,11298,HU,,,7,,,4,5,5,
9,11305,HU,,,3,,,3,3,4,
9,11321,HU,,,3,,,7,7,4,
9,11347,HU,,,77,,,1,1,1,
9,11398,HU,,,3,,,2,3,5,
9,11400,HU,,,77,,,2,1,1,
9,11416,HU,,,4,,,5,5,5,
9,11430,HU,,,3,,,8,8,7,
9,11435,HU,,,3,,,3,3,3,
9,11441,HU,,,8,,,10,10,8,
9,11490,HU,,,1,,,77,77,77,
9,11499,HU,,,3,,,4,6,7,
9,11505,HU,,,66,,,3,7,5,
9,11506,HU,,,77,,,0,0,0,
9,11511,HU,,,77,,,0,5,0,
9,11514,HU,,,3,,,4,6,5,
9,11538,HU,,,66,,,6,7,7,
9,11541,HU,,,7,,,4,6,6,
9,11624,HU,,,4,,,5,6,6,
9,11779,HU,,,5,,,2,5,2,
9,11796,HU,,,3,,,5,2,5,
9,11834,HU,,,3,,,2,2,3,
9,11858,HU,,,3,,,4,4,9,
9,11896,HU,,,77,,,1,1,1,
9,11902,HU,,,66,,,0,0,0,
9,11919,HU,,,4,,,0,0,0,
9,11956,HU,,,77,,,4,2,3,
9,11978,HU,,,4,,,2,2,2,
9,11984,HU,,,3,,,7,8,7,
9,12038,HU,,,4,,,4,3,5,
9,12079,HU,,,3,,,2,6,3,
9,12081,HU,,,4,,,5,6,5,
9,12121,HU,,,77,,,2,5,5,
9,12182,HU,,,66,,,5,5,4,
9,12255,HU,,,3,,,3,4,6,
9,12281,HU,,,66,,,1,2,2,
9,12349,HU,,,9,,,6,6,5,
9,12352,HU,,,77,,,5,5,4,
9,12367,HU,,,7,,,6,5,5,
9,12377,HU,,,6,,,0,5,3,
9,12438,HU,,,3,,,4,0,2,
9,12496,HU,,,66,,,4,4,4,
9,12534,HU,,,5,,,0,0,0,
9,12584,HU,,,3,,,8,8,8,
9,12640,HU,,,66,,,5,5,5,
9,12667,HU,,,3,,,0,0,0,
9,12674,HU,,,3,,,0,3,3,
9,12675,HU,,,7,,,5,4,6,
9,12687,HU,,,3,,,4,3,3,
9,12722,HU,,,7,,,8,8,7,
9,12890,HU,,,66,,,4,6,4,
9,12972,HU,,,3,,,3,5,6,
9,12994,HU,,,66,,,88,7,88,
9,12996,HU,,,77,,,1,0,1,
9,13051,HU,,,3,,,3,9,5,
9,13070,HU,,,3,,,3,0,1,
9,13105,HU,,,3,,,0,0,6,
9,13120,HU,,,9,,,2,2,2,
9,13121,HU,,,3,,,1,1,3,
9,13144,HU,,,3,,,4,0,0,
9,13157,HU,,,1,,,6,6,6,
9,13180,HU,,,7,,,8,7,6,
9,13183,HU,,,66,,,5,5,5,
9,13198,HU,,,77,,,5,9,4,
9,13231,HU,,,4,,,6,6,6,
9,13285,HU,,,1,,,5,2,5,
9,13312,HU,,,77,,,0,0,0,
9,13322,HU,,,7,,,5,5,5,
9,13335,HU,,,6,,,0,0,0,
9,13358,HU,,,1,,,77,77,77,
9,13431,HU,,,4,,,3,4,5,
9,13459,HU,,,7,,,5,6,7,
9,13472,HU,,,3,,,1,3,3,
9,13507,HU,,,7,,,5,7,5,
9,13508,HU,,,66,,,1,2,2,
9,13544,HU,,,77,,,0,2,1,
9,13594,HU,,,77,,,2,2,2,
9,13596,HU,,,3,,,7,3,6,
9,13599,HU,,,77,,,4,5,5,
9,13643,HU,,,66,,,4,88,3,
9,13659,HU,,,3,,,2,2,2,
9,13671,HU,,,77,,,7,7,3,
9,13675,HU,,,1,,,6,5,6,
9,13692,HU,,,4,,,0,88,4,
9,13747,HU,,,4,,,0,0,2,
9,13787,HU,,,77,,,4,3,4,
9,13883,HU,,,77,,,3,3,2,
9,13949,HU,,,4,,,2,3,3,
9,13957,HU,,,3,,,3,8,2,
9,14000,HU,,,77,,,4,4,4,
9,14006,HU,,,77,,,4,4,4,
9,14021,HU,,,66,,,5,3,5,
9,14029,HU,,,66,,,5,5,4,
9,14046,HU,,,4,,,2,0,4,
9,14132,HU,,,7,,,0,0,0,
9,14147,HU,,,3,,,3,5,4,
9,14192,HU,,,66,,,88,88,88,
9,14194,HU,,,77,,,1,4,4,
9,14241,HU,,,3,,,1,1,3,
9,14242,HU,,,3,,,5,0,2,
9,14251,HU,,,88,,,5,5,3,
9,14306,HU,,,66,,,5,5,5,
9,14352,HU,,,66,,,4,2,3,
9,14386,HU,,,9,,,6,7,5,
9,14441,HU,,,4,,,2,1,1,
9,14488,HU,,,66,,,3,4,4,
9,14517,HU,,,66,,,5,5,5,
9,14615,HU,,,77,,,5,5,5,
9,14725,HU,,,7,,,2,2,2,
9,14735,HU,,,3,,,6,5,5,
9,14843,HU,,,66,,,8,10,7,
9,14852,HU,,,77,,,5,3,7,
9,14862,HU,,,3,,,4,4,3,
9,14873,HU,,,77,,,2,1,1,
9,14897,HU,,,3,,,4,5,5,
9,14921,HU,,,3,,,1,1,2,
9,14933,HU,,,77,,,4,5,5,
9,14945,HU,,,6,,,3,2,4,
9,14954,HU,,,7,,,0,0,0,
9,14992,HU,,,3,,,5,5,5,
9,15057,HU,,,77,,,7,3,7,
9,15105,HU,,,66,,,2,2,2,
9,15116,HU,,,3,,,5,2,2,
9,15125,HU,,,77,,,3,6,3,
9,15148,HU,,,3,,,1,0,0,
9,15161,HU,,,66,,,2,2,3,
9,15171,HU,,,3,,,3,3,3,
9,15191,HU,,,3,,,4,5,6,
9,15228,HU,,,77,,,2,4,3,
9,15247,HU,,,4,,,8,9,8,
9,15251,HU,,,3,,,4,3,4,
9,15275,HU,,,66,,,88,88,88,
9,15277,HU,,,3,,,5,6,7,
9,15294,HU,,,3,,,2,3,3,
9,15315,HU,,,3,,,3,5,5,
9,15399,HU,,,66,,,0,0,3,
9,15409,HU,,,66,,,3,4,4,
9,15423,HU,,,66,,,3,5,3,
9,15458,HU,,,66,,,4,5,6,
9,15470,HU,,,66,,,2,5,4,
9,15479,HU,,,77,,,9,7,6,
9,15496,HU,,,77,,,5,5,5,
9,15513,HU,,,3,,,6,6,8,
9,15535,HU,,,6,,,77,77,77,
9,15557,HU,,,66,,,3,4,7,
9,15562,HU,,,77,,,0,0,0,
9,15616,HU,,,3,,,5,5,5,
9,15650,HU,,,3,,,5,5,5,
9,15693,HU,,,7,,,4,4,2,
9,15721,HU,,,66,,,5,4,3,
9,15760,HU,,,3,,,7,8,7,
9,15768,HU,,,3,,,1,1,3,
9,15789,HU,,,7,,,5,5,5,
9,15952,HU,,,4,,,77,77,77,
9,16009,HU,,,66,,,88,8,7,
9,16034,HU,,,3,,,3,0,5,
9,16077,HU,,,4,,,5,5,4,
9,16194,HU,,,66,,,2,1,2,
9,16364,HU,,,66,,,3,4,4,
9,16394,HU,,,66,,,88,88,88,
9,16410,HU,,,7,,,4,4,5,
9,16420,HU,,,3,,,4,4,5,
9,16427,HU,,,3,,,2,3,4,
9,16441,HU,,,7,,,77,77,77,
9,16453,HU,,,1,,,8,10,8,
9,16505,HU,,,3,,,4,5,5,
9,16524,HU,,,66,,,7,8,6,
9,16544,HU,,,66,,,4,5,5,
9,16580,HU,,,8,,,2,2,2,
9,16597,HU,,,66,,,0,0,0,
9,16606,HU,,,6,,,77,77,77,
9,16648,HU,,,66,,,5,5,5,
9,16654,HU,,,77,,,5,5,5,
9,16669,HU,,,4,,,3,5,3,
9,16693,HU,,,7,,,5,5,4,
9,16709,HU,,,66,,,4,5,2,
9,16712,HU,,,3,,,4,0,2,
9,16718,HU,,,7,,,5,5,5,
9,16720,HU,,,5,,,6,4,4,
9,16769,HU,,,66,,,3,3,2,
9,16837,HU,,,66,,,2,4,2,
9,16870,HU,,,3,,,2,5,3,
9,16886,HU,,,77,,,5,5,5,
9,16946,HU,,,3,,,4,4,4,
9,16950,HU,,,7,,,4,5,5,
9,16984,HU,,,66,,,6,2,4,
9,17032,HU,,,3,,,0,0,2,
9,17051,HU,,,6,,,3,5,6,
9,17089,HU,,,66,,,5,5,6,
9,17118,HU,,,6,,,3,2,3,
9,17145,HU,,,66,,,3,3,4,
9,17185,HU,,,4,,,0,3,3,
9,17262,HU,,,7,,,1,1,1,
9,17333,HU,,,66,,,88,88,88,
9,17342,HU,,,3,,,0,0,0,
9,17451,HU,,,3,,,4,3,2,
9,17508,HU,,,3,,,3,3,3,
9,17518,HU,,,1,,,3,5,4,
9,17522,HU,,,77,,,5,5,5,
9,17548,HU,,,4,,,77,77,77,
9,17557,HU,,,4,,,2,2,2,
9,17599,HU,,,66,,,3,6,5,
9,17632,HU,,,66,,,5,3,4,
9,17673,HU,,,6,,,5,5,5,
9,17685,HU,,,1,,,5,5,5,
9,17732,HU,,,66,,,0,7,2,
9,17766,HU,,,66,,,0,0,0,
9,17803,HU,,,3,,,4,8,8,
9,17805,HU,,,77,,,5,10,5,
9,17870,HU,,,1,,,7,4,3,
9,17878,HU,,,4,,,3,2,2,
9,17957,HU,,,66,,,10,8,3,
9,17981,HU,,,3,,,3,2,3,
9,18072,HU,,,77,,,3,2,5,
9,18118,HU,,,3,,,2,2,4,
9,18123,HU,,,11,,,4,5,5,
9,18167,HU,,,7,,,5,4,5,
9,18173,HU,,,7,,,2,2,2,
9,18175,HU,,,66,,,0,3,3,
9,18191,HU,,,77,,,0,3,4,
9,18198,HU,,,6,,,5,2,5,
9,18213,HU,,,8,,,2,2,3,
9,18268,HU,,,66,,,3,3,3,
9,18287,HU,,,66,,,0,0,0,
9,18345,HU,,,3,,,2,2,3,
9,18369,HU,,,3,,,0,0,3,
9,18398,HU,,,4,,,4,4,5,
9,18440,HU,,,66,,,3,1,3,
9,18491,HU,,,66,,,2,88,0,
9,18528,HU,,,77,,,7,7,7,
9,18607,HU,,,3,,,1,1,0,
9,18618,HU,,,66,,,3,3,3,
9,18632,HU,,,66,,,3,88,88,
9,18666,HU,,,77,,,3,5,2,
9,18683,HU,,,5,,,0,0,88,
9,18728,HU,,,4,,,2,2,2,
9,18793,HU,,,7,,,7,7,7,
9,18813,HU,,,3,,,6,8,6,
9,18824,HU,,,77,,,0,1,0,
